Solute_Canon,Solvent_Canon,Solvent,Temperature_K,LogS,Solubility(mole_fraction),MW,Source
CCOC(=O)c1ccc(N)cc1,CC(C)CCO,isopentanol,327.15,0.5915060100063255,0.3054,165.19199999999998,10.1021/acs.jced.6b00037
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,283.15,-0.1608706332851972,0.0694,196.202,10.1021/acs.jced.6b00646
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,293.15,-0.0684610844030484,0.0852,196.202,10.1021/acs.jced.6b00646
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,303.15,0.0490605728790675,0.1097,196.202,10.1021/acs.jced.6b00646
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,313.15,0.1362346702714047,0.132,196.202,10.1021/acs.jced.6b00646
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,323.15,0.2315136457457664,0.1605,196.202,10.1021/acs.jced.6b00646
COC(=O)c1c(C)cc(O)c(C)c1O,CC(C)CCO,isopentanol,333.15,0.306156606379902,0.1865,196.202,10.1021/acs.jced.6b00646
On1nnc2ccccc21,CC(C)CCO,isopentanol,278.15,-0.9884593106107844,0.01092,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,280.65,-0.9725043309482316,0.01135,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,283.15,-0.9556856388550176,0.01182,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,285.65,-0.93991432193627,0.01228,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,288.15,-0.9244281675514244,0.01275,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,290.65,-0.9098314331863596,0.01321,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,293.15,-0.894862989202244,0.0137,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,295.65,-0.8781925751738424,0.01426,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,298.15,-0.8618971812915669,0.01483,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,300.65,-0.8437682740185759,0.01549,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,303.15,-0.828009011778873,0.01609,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,305.65,-0.811835968202102,0.01673,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,308.15,-0.7947556433181336,0.01743,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,310.65,-0.7791171794215276,0.0181,135.12599999999998,10.1021/acs.jced.7b00316
On1nnc2ccccc21,CC(C)CCO,isopentanol,313.15,-0.7629486037977179,0.01882,135.12599999999998,10.1021/acs.jced.7b00316
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,273.15,-0.9553957168909968,0.01172,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,279.15,-0.8780316528958969,0.01405,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,283.65,-0.846335702323686,0.01516,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,289.15,-0.7695554991636391,0.01813,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,293.25,-0.691990877976453,0.02168,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,298.95,-0.5909007890059855,0.02735,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,303.25,-0.5343239243576251,0.03116,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,308.15,-0.4346535630924287,0.03906,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,313.15,-0.3647922623447168,0.04578,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,318.15,-0.283143285778342,0.05497,136.15399999999994,10.1021/acs.jced.9b00350
NC(=O)c1ccccc1N,CC(C)CCO,isopentanol,323.15,-0.2101309002746621,0.06468,136.15399999999994,10.1021/acs.jced.9b00350
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,273.15,-1.4050936344233478,0.004193,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,279.15,-1.341308718609738,0.00488,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,283.85,-1.2853907404059297,0.005571,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,289.15,-1.1983741728408506,0.006832,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,293.75,-1.128793658300372,0.008044,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,299.15,-1.0358820732587628,0.009994,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,303.75,-0.9596543275527304,0.01194,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,309.15,-0.8670715825192489,0.01481,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,313.35,-0.8030437597812521,0.01719,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,319.15,-0.7170439082256743,0.02099,157.194,10.1021/acs.jced.9b00360
NS(=O)(=O)c1ccccc1,CC(C)CCO,isopentanol,324.45,-0.6433414752754795,0.0249,157.194,10.1021/acs.jced.9b00360
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,283.57,0.1035239756735292,0.1206,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,288.61,0.2041422699786286,0.148,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,293.71,0.3098527565905728,0.1821,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,297.95,0.38849621094401,0.2113,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,303.13,0.4874903785343965,0.2527,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,308.17,0.5862523180556368,0.299,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,313.31,0.6900859159303532,0.3525,206.285,10.1021/je100255z
CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)CCO,isopentanol,318.83,0.8061534568868346,0.4169,206.285,10.1021/je100255z
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,286.47,-2.814369445916363,0.0001661,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,289.13,-2.7679352807019777,0.0001853,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,293.93,-2.6849877573236616,0.0002253,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,298.25,-2.6100684111777928,0.0002688,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,302.72,-2.541077126188322,0.0003164,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,307.37,-2.4652543770772475,0.0003784,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,314.06,-2.3672377543645053,0.0004772,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,318.23,-2.3024119851374807,0.0005562,117.14799999999998,10.1021/je500267w
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,isopentanol,322.6,-2.239134183998129,0.0006461,117.14799999999998,10.1021/je500267w
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,277.65,-2.769193802475998,0.0001828,350.4500000000001,10.1021/je900784v
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,283.07,-2.7002971738050547,0.0002153,350.4500000000001,10.1021/je900784v
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,288.37,-2.578484934273233,0.0002864,350.4500000000001,10.1021/je900784v
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,293.03,-2.468295846795869,0.0003707,350.4500000000001,10.1021/je900784v
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,298.17,-2.365066532253961,0.0004724,350.4500000000001,10.1021/je900784v
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CC(C)CCO,isopentanol,302.63,-2.247143831641688,0.0006223,350.4500000000001,10.1021/je900784v
O=C(O)c1ccc(Cl)c(Cl)c1,CC(C)CCO,isopentanol,298.15,-0.6962067691038949,0.02157,191.013,10.1080/00319104.2012.673166
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,288.15,-0.7566161724113228,0.01588,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,293.15,-0.6688791535807865,0.01946,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,298.15,-0.5783148528667251,0.02398,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,303.15,-0.493235190299417,0.02916,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,308.15,-0.4181461670072972,0.03464,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,313.15,-0.3438001131588124,0.04104,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,318.15,-0.2648333532465229,0.04906,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,323.15,-0.1889495438555701,0.0581599999999999,314.802,10.1007/s10953-024-01370-y
Brc1cc(Br)cc(Br)c1,CC(=O)N(C)C,DMAc,328.15,-0.1169537499478695,0.06826,314.802,10.1007/s10953-024-01370-y
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,283.15,0.224301820344305,0.133202,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,288.15,0.2332714622480605,0.13618,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,293.15,0.2432594224533471,0.139498,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,298.15,0.2538022646663714,0.143043,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,303.15,0.2654863281362571,0.146998,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,308.15,0.2787868450166505,0.151518,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,313.15,0.2929392858518295,0.156414,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,318.15,0.3079540322870745,0.161716,200.241,10.1016/j.fluid.2013.07.010
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,DMAc,323.15,0.3246065712030133,0.167684,200.241,10.1016/j.fluid.2013.07.010
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,298.15,-0.7413274304910445,0.0166,222.152,10.1016/j.fluid.2025.114355
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,303.15,-0.6436831182002011,0.0208,222.152,10.1016/j.fluid.2025.114355
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,313.15,-0.5109527401479016,0.0283,222.152,10.1016/j.fluid.2025.114355
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,323.15,-0.2592655831642516,0.0499,222.152,10.1016/j.fluid.2025.114355
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,333.15,-0.214972487552541,0.0555,222.152,10.1016/j.fluid.2025.114355
O=C(O)c1ccc(-c2ccc(C(=O)O)o2)o1,CC(=O)N(C)C,DMAc,343.15,-0.045120697757839,0.0807,222.152,10.1016/j.fluid.2025.114355
O=C1CCCC(=O)O1,CC(=O)N(C)C,DMAc,278.15,1.4724465449962485,0.7303,114.1,10.1016/j.fluid.2025.114643
O=C1CCCC(=O)O1,CC(=O)N(C)C,DMAc,283.15,1.6102426979562716,0.7889,114.1,10.1016/j.fluid.2025.114643
O=C1CCCC(=O)O1,CC(=O)N(C)C,DMAc,288.15,1.7226733944733268,0.8295,114.1,10.1016/j.fluid.2025.114643
O=C1CCCC(=O)O1,CC(=O)N(C)C,DMAc,293.15,1.7936212047670057,0.852,114.1,10.1016/j.fluid.2025.114643
O=C1CCCC(=O)O1,CC(=O)N(C)C,DMAc,298.15,1.8827809920437608,0.8766,114.1,10.1016/j.fluid.2025.114643
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,278.15,-0.9655218054627088,0.009781,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,283.15,-0.9241513769987456,0.0108,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,288.15,-0.8836725504606094,0.0118999999999999,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,293.15,-0.8438945775974387,0.01309,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,298.15,-0.8046559360548989,0.0143799999999999,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,303.15,-0.7661399535236566,0.01577,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,308.15,-0.7279208072478268,0.01728,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,313.15,-0.6904584444821977,0.0189,435.8890000000001,10.1016/j.jct.2015.10.016
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CC(=O)N(C)C,DMAc,318.15,-0.6536404505265828,0.02064,435.8890000000001,10.1016/j.jct.2015.10.016
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,283.15,-0.7115855351576055,0.0175,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,288.15,-0.6178176217280299,0.02173,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,293.15,-0.5281250478534005,0.0267099999999999,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,298.15,-0.4304747589664263,0.03338,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,303.15,-0.3384760699961917,0.04113,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,308.15,-0.2485080285392479,0.0503599999999999,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,313.15,-0.1626185569004894,0.06099,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,318.15,-0.0746603071377799,0.07402,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,323.15,0.0117190813420015,0.08927,154.56,10.1016/j.jct.2018.07.028
Clc1ncnc2nc[nH]c12,CC(=O)N(C)C,DMAc,328.15,0.0957972447411897,0.1067999999999999,154.56,10.1016/j.jct.2018.07.028
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,278.15,0.0444873744439843,0.0918,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,283.15,0.138514032095145,0.112,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,288.15,0.223294086092122,0.1335,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,293.15,0.298904693413314,0.1556,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,298.15,0.3712805529482689,0.1795,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,303.15,0.4413106879922219,0.2053,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,308.15,0.5066043781706934,0.2318,297.267,10.1016/j.jct.2019.03.029
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],CC(=O)N(C)C,DMAc,313.15,0.5781770831645184,0.2634,297.267,10.1016/j.jct.2019.03.029
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,278.15,-0.3455363827116168,0.039547,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,283.15,-0.2850465811677433,0.045401,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,288.15,-0.2134306336922057,0.053355,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,293.15,-0.1461811648724571,0.062025,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,298.15,-0.0781998226416425,0.072111,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,303.15,-0.0077918123823787,0.084124,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,308.15,0.063706524402477,0.098147,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,313.15,0.1308354003299929,0.113205,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,318.15,0.2100833693977311,0.133441,280.32300000000004,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(=O)N(C)C,DMAc,323.15,0.2752846163046688,0.152426,280.32300000000004,10.1016/j.jct.2020.106231
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,288.65,0.9821438938940052,0.4694,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,293.35,0.9850141804462784,0.4722,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,302.15,0.9864506923105548,0.4752,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,308.65,0.9975520611002704,0.4832,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,311.65,1.0061538486595547,0.4889,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,315.15,1.017481081911049,0.4963,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,318.15,1.0317996065474049,0.5053,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,320.65,1.0484269342288068,0.5155,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,324.15,1.070730488350082,0.5292,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)c1ccccc1,CC(=O)N(C)C,DMAc,329.15,1.1020739866514877,0.5484,122.12299999999996,10.1016/j.jct.2020.106234
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,278.15,0.4519586871873949,0.20528,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,283.15,0.4697769703216291,0.21287,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,288.15,0.4924871073267984,0.22261,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,293.15,0.5131312310145484,0.23182,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,298.15,0.5372382674277248,0.24276,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,303.15,0.5561168680922607,0.25178,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,308.15,0.5757040566863368,0.26133,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,313.15,0.6000337635269174,0.27328,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,318.15,0.6204207150282098,0.28373,293.32200000000006,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CC(=O)N(C)C,DMAc,323.15,0.6419107885658186,0.29494,293.32200000000006,10.1016/j.jct.2020.106239
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,278.15,0.2793037994983126,0.1479,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,283.15,0.3090922484357812,0.1574,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,288.15,0.331693999650552,0.1651,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,293.15,0.3570125263574802,0.174,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,298.15,0.3852895583349542,0.1843,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,303.15,0.4097579125582812,0.1937,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,308.15,0.4383519817715575,0.205,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,313.15,0.4651871294939007,0.2161,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,318.15,0.4919222112890321,0.2276,142.11,10.1016/j.jct.2020.106280
O=c1cc(CO)occ1O,CC(=O)N(C)C,DMAc,323.15,0.5207526965696548,0.2404,142.11,10.1016/j.jct.2020.106280
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,278.15,0.0232306388088727,0.0878,234.20199999999997,10.1016/j.jct.2021.106569
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,283.15,0.067949403572642,0.09683,234.20199999999997,10.1016/j.jct.2021.106569
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,288.15,0.1074835566837185,0.10555,234.20199999999997,10.1016/j.jct.2021.106569
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,293.15,0.1521685759405618,0.11617,234.20199999999997,10.1016/j.jct.2021.106569
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,298.15,0.202484352639,0.12916,234.20199999999997,10.1016/j.jct.2021.106569
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,DMAc,303.15,0.2491367574348579,0.14234,234.20199999999997,10.1016/j.jct.2021.106569
